183;217;176;142;land;true;plains;1
184;253;227;164;land;true;plains;1
185;241;252;172;land;true;plains;1
186;149;199;214;land;false;plains;1
187;240;200;218;land;true;plains;1
188;175;97;242;land;false;plains;1
189;249;41;248;land;false;plains;1
190;194;193;137;land;true;plains;1
191;158;212;176;land;true;plains;1
192;65;233;220;land;true;plains;1
193;177;241;140;land;false;plains;1
194;245;249;111;land;false;plains;1
195;85;251;188;land;false;plains;1
196;218;211;177;land;false;plains;1
197;166;144;201;land;true;plains;1
198;219;67;224;land;true;plains;1
199;104;221;231;land;false;plains;1
200;210;241;187;land;false;plains;1
201;217;142;189;land;false;plains;1
202;136;201;215;land;false;plains;1
203;104;242;199;land;false;plains;1
204;213;193;105;land;false;plains;1
205;57;216;233;land;false;plains;1
206;239;238;194;land;true;plains;1
207;187;247;174;land;false;plains;1
208;207;167;166;land;false;plains;1
209;246;150;167;land;false;plains;1
210;200;182;231;land;true;plains;1
211;197;112;226;land;false;plains;1
212;199;169;201;land;false;plains;1
213;112;188;203;land;true;plains;1
214;176;158;239;land;false;plains;1
215;197;207;195;land;false;plains;1
216;241;221;251;land;false;plains;1
217;249;79;206;land;true;plains;1
218;199;247;172;land;true;plains;1
219;182;130;229;land;true;plains;1
220;244;188;240;land;false;plains;1
221;141;154;253;land;true;plains;1
222;240;130;153;land;false;plains;1
223;119;247;142;land;false;plains;1
224;164;177;202;land;true;plains;1
225;92;238;171;land;true;plains;1
226;243;247;254;land;true;plains;1
227;230;171;172;land;false;plains;1
228;249;252;168;land;false;plains;1
229;243;234;71;land;false;plains;1
230;246;30;246;land;false;plains;1
231;107;219;240;land;true;plains;1
232;232;196;142;land;true;plains;1
233;182;196;167;land;true;plains;1
234;134;216;231;land;false;plains;1
235;210;81;237;land;false;plains;1
236;123;177;247;land;true;plains;1
237;248;170;98;land;false;plains;1
238;229;113;216;land;false;plains;1
239;145;234;150;land;true;plains;1
240;221;239;60;land;true;plains;1
241;73;254;225;land;false;plains;1
242;116;211;226;land;false;plains;1
243;114;241;239;land;true;plains;1
244;77;246;253;land;false;plains;1
245;194;246;122;land;true;plains;1
246;224;236;95;land;true;plains;1
247;220;204;163;land;false;plains;1
248;169;235;231;land;true;plains;1
249;232;165;254;land;false;plains;1
250;133;253;197;land;false;plains;1
251;191;245;179;land;true;plains;1
252;234;150;152;land;false;plains;1
253;165;229;139;land;false;plains;1
254;254;153;179;land;true;plains;1
255;126;161;235;land;true;plains;1
256;101;237;217;land;false;plains;1
257;103;242;222;land;false;plains;1
258;202;220;217;land;false;plains;1
259;104;223;199;land;true;plains;1
260;245;238;44;land;false;plains;1
261;214;177;179;land;false;plains;1
262;115;237;236;land;true;plains;1
263;244;176;155;land;false;plains;1
264;94;215;202;land;true;plains;1
265;200;168;239;land;true;plains;1
266;172;210;128;land;false;plains;1
267;165;157;198;land;false;plains;1
268;220;236;215;land;false;plains;1
269;253;207;81;land;false;plains;1
270;208;221;212;land;true;plains;1
271;171;214;195;land;false;plains;1
272;171;217;147;land;true;plains;1
273;182;220;215;land;false;plains;1
274;195;213;182;land;false;plains;1
275;230;199;76;land;true;plains;1
276;109;161;237;land;false;plains;1
277;201;179;129;land;false;plains;1
278;84;214;249;land;false;plains;1
279;198;178;162;land;false;plains;1
280;96;157;253;land;false;plains;1
281;193;241;147;land;false;plains;1
282;169;190;145;land;true;plains;1
283;161;186;171;land;false;plains;1
284;228;182;201;land;false;plains;1
285;207;171;136;land;false;plains;1
286;252;156;157;land;false;plains;1
287;193;122;242;land;false;plains;1
288;206;253;208;land;false;plains;1
289;240;174;189;land;true;plains;1
290;140;194;187;land;false;plains;1
291;100;238;203;land;false;plains;1
292;235;137;216;land;false;plains;1
293;141;217;202;land;true;plains;1
294;229;239;42;land;false;plains;1
295;186;130;212;land;false;plains;1
296;197;155;159;land;false;plains;1
297;187;217;220;land;true;plains;1
298;207;154;140;land;false;plains;1
299;220;143;215;land;false;plains;1
300;147;212;217;land;false;plains;1
301;200;203;98;land;true;plains;1
302;237;164;221;land;false;plains;1
303;216;218;177;land;true;plains;1
304;217;81;204;land;false;plains;1
305;191;223;227;land;true;plains;1
306;156;207;251;land;false;plains;1
307;158;156;219;land;true;plains;1
308;217;191;134;land;false;plains;1
309;150;143;210;land;false;plains;1
310;174;242;113;land;false;plains;1
311;200;92;250;land;false;plains;1
312;237;208;126;land;false;plains;1
313;253;159;248;land;false;plains;1
314;147;148;222;land;true;plains;1
315;122;221;162;land;false;plains;1
316;147;206;184;land;true;plains;1
317;191;223;206;land;true;plains;1
318;247;122;232;land;false;plains;1
319;50;224;232;land;false;plains;1
320;191;195;133;land;false;plains;1
321;163;178;196;land;false;plains;1
322;246;214;159;land;true;plains;1
323;244;233;52;land;false;plains;1
324;225;187;208;land;false;plains;1
325;175;164;244;land;false;plains;1
326;171;187;169;land;false;plains;1
327;124;242;171;land;true;plains;1
328;109;233;233;land;true;plains;1
329;241;173;240;land;false;plains;1
330;235;233;94;land;true;plains;1
331;124;164;228;land;true;plains;1
332;198;132;174;land;false;plains;1
333;194;237;78;land;false;plains;1
334;245;140;220;land;true;plains;1
335;238;54;236;land;true;plains;1
336;164;199;214;land;false;plains;1
337;214;229;81;land;true;plains;1
338;223;169;159;land;false;plains;1
339;105;252;243;land;true;plains;1
340;100;187;231;land;false;plains;1
341;236;210;136;land;false;plains;1
342;178;252;113;land;false;plains;1
343;202;196;162;land;false;plains;1
344;219;233;110;land;false;plains;1
345;230;253;140;land;false;plains;1
346;221;229;136;land;false;plains;1
347;126;199;191;land;false;plains;1
348;226;174;252;land;false;plains;1
349;152;253;126;land;false;plains;1
350;253;84;168;land;true;plains;1
351;230;238;165;land;false;plains;1
352;170;105;240;land;true;plains;1
353;220;153;152;land;false;plains;1
354;150;131;250;land;false;plains;1
355;203;91;241;land;false;plains;1
356;183;167;175;land;true;plains;1
357;195;198;181;land;true;plains;1
358;235;238;134;land;false;plains;1
359;251;186;179;land;false;plains;1
360;224;115;253;land;false;plains;1
361;137;251;218;land;false;plains;1
362;237;211;125;land;false;plains;1
363;74;245;223;land;false;plains;1
364;208;95;244;land;false;plains;1
365;82;235;216;land;true;plains;1
366;236;140;188;land;false;plains;1
367;233;218;52;land;true;plains;1
368;229;114;251;land;true;plains;1
369;215;198;207;land;true;plains;1
370;251;140;129;land;true;plains;1
371;206;50;245;land;false;plains;1
372;184;214;174;land;false;plains;1
373;104;173;226;land;false;plains;1
374;164;185;153;land;true;plains;1
375;76;247;197;land;false;plains;1
376;156;168;232;land;true;plains;1
377;169;104;235;land;true;plains;1
378;208;72;221;land;true;plains;1
379;222;220;174;land;false;plains;1
380;196;168;145;land;true;plains;1
381;221;145;227;land;true;plains;1
382;245;73;248;land;false;plains;1
383;238;216;215;land;false;plains;1
384;215;135;151;land;true;plains;1
385;224;82;244;land;true;plains;1
386;171;153;201;land;false;plains;1
387;251;122;244;land;false;plains;1
388;187;232;224;land;false;plains;1
389;242;209;104;land;true;plains;1
390;126;177;215;land;false;plains;1
391;251;201;76;land;false;plains;1
392;128;188;197;land;true;plains;1
393;206;64;237;land;true;plains;1
394;230;208;232;land;false;plains;1
395;226;146;224;land;true;plains;1
396;136;235;201;land;true;plains;1
397;177;194;154;land;false;plains;1
398;254;204;237;land;true;plains;1
399;243;232;250;land;true;plains;1
400;201;233;228;land;false;plains;1
401;244;198;103;land;false;plains;1
402;241;254;33;land;false;plains;1
403;210;252;101;land;true;plains;1
404;215;187;114;land;false;plains;1
405;200;233;76;land;true;plains;1
406;220;181;133;land;true;plains;1
407;163;254;135;land;false;plains;1
408;222;191;99;land;false;plains;1
409;239;245;17;land;false;plains;1
410;165;101;245;land;false;plains;1
411;175;151;198;land;false;plains;1
412;185;247;235;land;true;plains;1
413;146;193;197;land;true;plains;1
414;95;246;192;land;false;plains;1
415;229;196;242;land;false;plains;1
416;113;237;249;land;false;plains;1
417;200;236;194;land;false;plains;1
418;176;243;150;land;true;plains;1
419;147;203;203;land;false;plains;1
420;205;198;104;land;false;plains;1
421;246;233;109;land;false;plains;1
422;232;46;253;land;true;plains;1
423;250;238;78;land;true;plains;1
424;141;222;149;land;false;plains;1
425;155;239;219;land;true;plains;1
426;170;206;159;land;false;plains;1
427;212;249;176;land;false;plains;1
428;243;153;127;land;false;plains;1
429;249;210;128;land;false;plains;1
430;210;237;99;land;false;plains;1
431;217;223;135;land;true;plains;1
432;196;231;240;land;false;plains;1
433;225;137;247;land;true;plains;1
434;232;162;213;land;true;plains;1
435;176;214;194;land;true;plains;1
436;146;236;232;land;true;plains;1
437;140;247;123;land;false;plains;1
438;209;173;200;land;true;plains;1
439;234;162;242;land;true;plains;1
440;148;244;187;land;true;plains;1
441;150;162;236;land;false;plains;1
442;221;87;236;land;false;plains;1
443;220;197;207;land;false;plains;1
444;170;215;198;land;false;plains;1
445;187;224;215;land;false;plains;1
446;99;188;227;land;true;plains;1
447;168;233;109;land;false;plains;1
448;213;42;250;land;true;plains;1
449;205;96;219;land;false;plains;1
450;215;201;174;land;false;plains;1
451;97;187;249;land;false;plains;1
452;87;219;195;land;false;plains;1
453;68;232;251;land;false;plains;1
454;199;145;194;land;false;plains;1
455;246;157;240;land;false;plains;1
456;244;45;253;land;true;plains;1
457;248;196;74;land;true;plains;1
458;247;91;222;land;false;plains;1
459;144;140;228;land;true;plains;1
460;227;201;115;land;false;plains;1
461;155;250;222;land;true;plains;1
462;185;140;234;land;false;plains;1
463;242;149;223;land;true;plains;1
464;185;241;158;land;false;plains;1
465;242;45;221;land;false;plains;1
466;120;155;252;land;true;plains;1
467;241;161;222;land;false;plains;1
468;228;104;182;land;true;plains;1
469;241;93;185;land;false;plains;1
470;129;243;224;land;false;plains;1
471;243;253;239;land;false;plains;1
472;224;205;246;land;true;plains;1
473;142;170;211;land;false;plains;1
474;234;168;202;land;false;plains;1
475;96;245;225;land;false;plains;1
476;234;236;187;land;true;plains;1
477;204;148;236;land;false;plains;1
478;197;237;161;land;true;plains;1
479;162;129;253;land;true;plains;1
480;190;121;254;land;false;plains;1
481;184;245;207;land;false;plains;1
482;144;211;154;land;false;plains;1
483;225;127;197;land;false;plains;1
484;231;101;238;land;true;plains;1
485;229;245;254;land;true;plains;1
486;192;197;208;land;true;plains;1
487;235;39;227;land;true;plains;1
488;220;70;252;land;false;plains;1
489;182;201;216;land;false;plains;1
490;220;206;81;land;true;plains;1
491;212;247;177;land;false;plains;1
492;232;208;220;land;false;plains;1
493;132;222;226;land;true;plains;1
494;206;130;175;land;true;plains;1
495;156;204;181;land;false;plains;1
496;220;150;149;land;false;plains;1
497;176;252;190;land;false;plains;1
498;97;236;188;land;false;plains;1
499;245;189;111;land;false;plains;1
500;62;244;223;land;true;plains;1
501;247;163;238;land;false;plains;1
502;239;215;224;land;true;plains;1
503;250;228;35;land;false;plains;1
504;128;156;224;land;false;plains;1
505;230;228;240;land;true;plains;1
506;254;183;228;land;true;plains;1
507;250;239;63;land;false;plains;1
508;65;238;226;land;false;plains;1
509;120;238;229;land;true;plains;1
510;186;206;160;land;true;plains;1
511;163;250;144;land;false;plains;1
512;148;228;185;land;false;plains;1
513;117;243;179;land;true;plains;1
514;220;235;46;land;false;plains;1
515;90;253;207;land;true;plains;1
516;68;248;218;land;true;plains;1
517;229;182;216;land;false;plains;1
518;149;249;238;land;false;plains;1
519;172;186;252;land;false;plains;1
520;235;169;110;land;false;plains;1
521;94;224;197;land;false;plains;1
522;104;253;217;land;true;plains;1
523;212;174;246;land;false;plains;1
524;214;151;217;land;false;plains;1
525;224;239;184;land;true;plains;1
526;242;207;222;land;false;plains;1
527;128;143;244;land;false;plains;1
528;139;218;184;land;false;plains;1
529;128;214;213;land;false;plains;1
530;252;69;193;land;false;plains;1
531;123;186;224;land;true;plains;1
532;143;211;166;land;false;plains;1
533;203;154;202;land;false;plains;1
534;207;127;179;land;false;plains;1
535;158;247;157;land;false;plains;1
536;176;243;129;land;false;plains;1
537;158;140;235;land;true;plains;1
538;216;238;189;land;true;plains;1
539;150;153;224;land;true;plains;1
540;241;221;210;land;false;plains;1
541;157;236;221;land;false;plains;1
542;211;106;253;land;true;plains;1
543;221;101;194;land;true;plains;1
544;113;222;208;land;false;plains;1
545;211;192;137;land;true;plains;1
546;244;92;180;land;true;plains;1
547;179;211;174;land;true;plains;1
548;252;67;193;land;false;plains;1
549;254;144;247;land;false;plains;1
550;32;236;241;land;true;plains;1
551;172;153;191;land;true;plains;1
552;83;214;214;land;false;plains;1
553;247;114;239;land;true;plains;1
554;219;180;152;land;true;plains;1
555;211;217;163;land;false;plains;1
556;159;124;234;land;true;plains;1
557;253;196;77;land;true;plains;1
558;231;164;116;land;false;plains;1
559;229;61;222;land;false;plains;1
560;123;170;248;land;false;plains;1
561;237;212;98;land;false;plains;1
562;148;196;245;land;true;plains;1
563;241;132;180;land;false;plains;1
564;210;118;191;land;false;plains;1
565;98;210;201;land;true;plains;1
566;202;166;222;land;true;plains;1
567;244;174;159;land;false;plains;1
568;157;244;172;land;false;plains;1
569;160;132;239;land;true;plains;1
570;101;241;207;land;false;plains;1
571;175;159;229;land;false;plains;1
572;218;197;154;land;false;plains;1
573;170;225;239;land;false;plains;1
574;208;184;128;land;false;plains;1
575;125;225;193;land;true;plains;1
576;247;156;134;land;true;plains;1
577;187;196;140;land;true;plains;1
578;254;191;101;land;true;plains;1
579;246;209;128;land;true;plains;1
580;226;133;243;land;false;plains;1
581;251;88;202;land;true;plains;1
582;213;221;206;land;false;plains;1
583;239;233;155;land;false;plains;1
584;63;248;245;land;true;plains;1
585;218;215;142;land;false;plains;1
586;237;100;183;land;true;plains;1
587;253;94;207;land;true;plains;1
588;218;200;169;land;false;plains;1
589;235;240;136;land;false;plains;1
590;219;150;247;land;true;plains;1
591;166;236;111;land;false;plains;1
592;247;123;250;land;true;plains;1
593;243;203;63;land;false;plains;1
594;241;83;197;land;true;plains;1
595;49;232;223;land;true;plains;1
596;220;117;234;land;false;plains;1
597;241;213;245;land;false;plains;1
598;202;210;136;land;false;plains;1
599;249;215;61;land;true;plains;1
600;245;150;149;land;false;plains;1
601;253;142;198;land;false;plains;1
602;198;220;123;land;false;plains;1
603;231;168;117;land;false;plains;1
604;104;227;241;land;false;plains;1
605;244;149;163;land;false;plains;1
606;233;209;146;land;false;plains;1
607;191;227;206;land;false;plains;1
608;242;104;231;land;false;plains;1
609;116;230;204;land;true;plains;1
610;249;85;177;land;true;plains;1
611;155;220;175;land;true;plains;1
612;233;195;89;land;true;plains;1
613;214;194;197;land;false;plains;1
614;251;72;241;land;false;plains;1
615;126;207;193;land;true;plains;1
616;168;217;158;land;false;plains;1
617;136;172;218;land;true;plains;1
618;157;253;141;land;true;plains;1
619;178;172;221;land;false;plains;1
620;212;217;215;land;true;plains;1
621;188;192;186;land;false;plains;1
622;177;189;210;land;true;plains;1
623;194;219;167;land;false;plains;1
624;130;225;176;land;false;plains;1
625;226;229;180;land;true;plains;1
626;205;246;94;land;false;plains;1
627;204;247;67;land;false;plains;1
628;164;230;240;land;false;plains;1
629;58;226;247;land;false;plains;1
630;234;58;225;land;true;plains;1
631;225;229;154;land;false;plains;1
632;236;221;58;land;false;plains;1
633;248;211;230;land;false;plains;1
634;25;249;249;land;false;plains;1
635;230;215;116;land;false;plains;1
636;240;181;232;land;false;plains;1
637;233;160;129;land;false;plains;1
638;174;252;104;land;false;plains;1
639;210;136;181;land;true;plains;1
640;210;183;110;land;false;plains;1
641;253;140;109;land;false;plains;1
642;229;235;196;land;false;plains;1
643;244;232;97;land;false;plains;1
644;140;239;195;land;false;plains;1
645;225;168;209;land;true;plains;1
646;241;172;158;land;false;plains;1
647;251;151;247;land;true;plains;1
648;82;197;250;land;true;plains;1
649;248;184;176;land;false;plains;1
650;191;105;249;land;false;plains;1
651;148;214;169;land;false;plains;1
652;198;199;222;land;false;plains;1
653;219;203;224;land;true;plains;1
654;210;141;181;land;false;plains;1
655;246;237;87;land;true;plains;1
656;196;102;240;land;true;plains;1
657;218;253;152;land;true;plains;1
658;213;76;221;land;false;plains;1
659;239;251;29;land;true;plains;1
660;219;180;178;land;true;plains;1
661;252;118;168;land;false;plains;1
662;250;188;76;land;true;plains;1
663;233;242;175;land;false;plains;1
664;79;212;239;land;false;plains;1
665;200;225;250;land;false;plains;1
666;57;253;218;land;false;plains;1
667;202;123;194;land;true;plains;1
668;200;191;152;land;true;plains;1
669;234;184;132;land;false;plains;1
670;218;199;129;land;true;plains;1
671;161;245;121;land;false;plains;1
672;215;177;238;land;false;plains;1
673;173;176;253;land;false;plains;1
674;215;165;138;land;false;plains;1
675;225;145;224;land;true;plains;1
676;169;143;225;land;true;plains;1
677;225;116;223;land;false;plains;1
678;231;117;166;land;false;plains;1
679;159;206;195;land;false;plains;1
680;217;185;167;land;false;plains;1
681;220;58;228;land;false;plains;1
682;231;252;177;land;true;plains;1
683;227;217;91;land;false;plains;1
684;199;217;112;land;true;plains;1
685;76;220;245;land;false;plains;1
686;194;232;97;land;true;plains;1
687;248;211;166;land;true;plains;1
688;241;60;252;land;true;plains;1
689;203;206;170;land;false;plains;1
690;172;237;123;land;true;plains;1
691;25;242;240;land;true;plains;1
692;252;149;198;land;true;plains;1
693;198;230;130;land;false;plains;1
694;145;159;215;land;false;plains;1
695;242;95;188;land;false;plains;1
696;109;199;238;land;true;plains;1
697;147;197;187;land;true;plains;1
698;187;246;159;land;true;plains;1
699;228;224;199;land;true;plains;1
700;227;228;187;land;true;plains;1
701;245;124;212;land;false;plains;1
702;159;208;233;land;true;plains;1
703;135;235;193;land;false;plains;1
704;165;221;185;land;true;plains;1
705;216;218;146;land;true;plains;1
706;199;237;254;land;false;plains;1
707;149;224;253;land;false;plains;1
708;172;229;125;land;false;plains;1
709;237;246;164;land;false;plains;1
710;248;240;20;land;true;plains;1
711;196;237;172;land;false;plains;1
712;156;175;248;land;false;plains;1
713;187;250;173;land;true;plains;1
714;220;205;231;land;false;plains;1
715;204;173;155;land;true;plains;1
716;219;240;69;land;true;plains;1
717;216;185;200;land;true;plains;1
718;207;105;245;land;false;plains;1
719;166;101;251;land;true;plains;1
720;239;160;153;land;false;plains;1
721;196;238;203;land;true;plains;1
722;249;174;84;land;false;plains;1
723;237;49;230;land;true;plains;1
724;238;113;150;land;true;plains;1
725;249;172;95;land;true;plains;1
726;230;230;231;land;false;plains;1
727;127;218;236;land;false;plains;1
728;235;139;241;land;false;plains;1
729;224;69;234;land;false;plains;1
730;189;227;121;land;true;plains;1
731;217;118;169;land;true;plains;1
732;155;146;234;land;false;plains;1
733;244;238;25;land;true;plains;1
734;254;214;78;land;false;plains;1
735;87;197;222;land;true;plains;1
736;152;143;214;land;true;plains;1
737;90;188;251;land;true;plains;1
738;242;230;229;land;false;plains;1
739;186;182;146;land;true;plains;1
740;211;231;135;land;false;plains;1
741;121;221;209;land;false;plains;1
742;252;133;237;land;false;plains;1
743;239;164;124;land;true;plains;1
744;193;119;225;land;true;plains;1
745;245;120;200;land;false;plains;1
746;254;147;194;land;false;plains;1
747;232;134;216;land;true;plains;1
748;207;230;216;land;false;plains;1
749;195;196;244;land;false;plains;1
750;229;178;130;land;false;plains;1
751;237;149;223;land;false;plains;1
752;109;224;198;land;false;plains;1
753;251;248;46;land;false;plains;1
754;192;198;169;land;false;plains;1
755;205;111;227;land;false;plains;1
756;205;207;130;land;true;plains;1
757;124;211;176;land;false;plains;1
758;132;236;150;land;false;plains;1
759;234;76;222;land;false;plains;1
760;161;238;190;land;false;plains;1
761;212;66;247;land;false;plains;1
762;222;238;245;land;false;plains;1
763;213;234;222;land;false;plains;1
764;250;203;158;land;false;plains;1
765;164;177;251;land;true;plains;1
766;209;186;219;land;true;plains;1
767;107;155;240;land;true;plains;1
768;246;188;193;land;true;plains;1
769;150;207;221;land;false;plains;1
770;203;152;197;land;false;plains;1
771;201;154;240;land;true;plains;1
772;209;194;159;land;true;plains;1
773;189;237;175;land;false;plains;1
774;215;165;216;land;false;plains;1
775;212;206;96;land;false;plains;1
776;215;235;178;land;false;plains;1
777;221;144;140;land;false;plains;1
778;232;249;73;land;false;plains;1
779;176;217;157;land;true;plains;1
780;145;141;238;land;false;plains;1
781;117;211;188;land;false;plains;1
782;221;149;212;land;false;plains;1
783;166;126;232;land;true;plains;1
784;194;180;177;land;false;plains;1
785;186;158;158;land;true;plains;1
786;228;204;182;land;true;plains;1
787;239;161;108;land;false;plains;1
788;251;197;125;land;false;plains;1
789;249;180;139;land;true;plains;1
790;209;205;227;land;true;plains;1
791;240;161;172;land;false;plains;1
792;206;196;195;land;false;plains;1
793;254;87;246;land;false;plains;1
794;160;247;107;land;true;plains;1
795;185;231;121;land;false;plains;1
796;220;174;180;land;false;plains;1
797;79;224;248;land;true;plains;1
798;237;147;239;land;false;plains;1
799;202;199;148;land;false;plains;1
800;185;192;145;land;true;plains;1
801;139;233;143;land;false;plains;1
802;251;239;115;land;false;plains;1
803;138;204;191;land;false;plains;1
804;204;132;220;land;false;plains;1
805;228;150;155;land;false;plains;1
806;95;240;216;land;true;plains;1
807;238;159;171;land;false;plains;1
808;152;188;253;land;false;plains;1
809;164;173;241;land;true;plains;1
810;208;253;129;land;false;plains;1
811;227;235;49;land;true;plains;1
812;231;221;88;land;false;plains;1
813;236;214;184;land;false;plains;1
814;222;217;139;land;false;plains;1
815;99;235;199;land;false;plains;1
816;241;241;28;land;false;plains;1
817;155;238;189;land;false;plains;1
818;164;165;245;land;false;plains;1
819;203;210;169;land;true;plains;1
820;238;242;49;land;false;plains;1
821;157;210;210;land;false;plains;1
822;248;89;193;land;true;plains;1
