3;supply_node;1743.00;9.70;1135.00;2.85;0
3;supply_node;1761.00;9.85;1123.00;5.79;0
3;bunker;1752.00;12.38;1144.00;0.41;0
3;bunker;1759.00;10.25;1120.00;3.07;0
3;bunker;1739.00;12.45;1148.00;6.09;0
3;bunker;1751.00;9.70;1127.00;2.47;0
3;bunker;1746.00;9.70;1133.00;5.13;0
4;arms_factory;1779.00;9.70;1112.00;6.08;0
4;arms_factory;1771.00;10.00;1121.00;6.18;0
4;arms_factory;1781.00;9.70;1103.00;4.02;0
4;arms_factory;1786.00;9.70;1099.00;0.41;0
4;arms_factory;1785.00;9.85;1120.00;3.07;0
4;arms_factory;1777.00;9.70;1118.00;6.09;0
4;industrial_complex;1780.00;9.70;1115.00;2.47;0
4;industrial_complex;1786.00;9.70;1108.00;5.13;0
4;industrial_complex;1782.00;9.70;1106.00;1.52;0
4;industrial_complex;1792.00;9.70;1100.00;4.54;0
4;industrial_complex;1797.00;9.70;1093.00;5.74;0
4;industrial_complex;1797.00;9.93;1102.00;3.58;0
4;air_base;1788.00;9.70;1115.00;5.14;0
4;supply_node;1789.00;9.70;1116.00;3.80;0
4;supply_node;1793.00;9.70;1093.00;0.45;0
4;supply_node;1771.00;10.07;1120.00;1.93;0
4;supply_node;1778.00;9.70;1114.00;5.97;0
4;supply_node;1795.00;9.70;1106.00;2.63;0
4;supply_node;1784.00;9.70;1104.00;4.10;0
4;supply_node;1776.00;9.70;1103.00;1.86;0
4;bunker;1782.00;9.70;1111.00;2.04;0
4;bunker;1798.00;9.93;1104.00;4.70;0
4;bunker;1790.00;9.70;1117.00;2.54;0
4;bunker;1789.00;9.70;1109.00;3.74;0
4;bunker;1771.00;9.78;1118.00;0.48;0
4;bunker;1788.00;9.70;1098.00;3.14;0
4;bunker;1774.00;9.78;1104.00;5.81;0
4;anti_air_building;1776.00;9.70;1109.00;2.54;0
4;anti_air_building;1775.00;9.78;1118.00;5.21;0
4;anti_air_building;1784.00;9.70;1100.00;1.59;0
4;synthetic_refinery;1793.00;9.70;1109.00;4.25;0
4;fuel_silo;1788.00;9.70;1117.00;0.99;0
4;radar_station;1784.00;9.70;1106.00;5.75;0
4;rocket_site;1779.00;9.70;1113.00;0.04;0
4;nuclear_reactor;1785.00;9.70;1106.00;2.70;0
5;arms_factory;1799.00;10.15;1098.00;4.02;0
5;arms_factory;1812.00;9.85;1083.00;0.41;0
5;arms_factory;1799.00;12.10;1119.00;3.07;0
5;arms_factory;1805.00;11.10;1097.00;6.09;0
5;arms_factory;1823.00;10.65;1082.00;2.47;0
5;arms_factory;1805.00;12.03;1118.00;5.13;0
5;industrial_complex;1801.00;9.70;1085.00;1.52;0
5;industrial_complex;1818.00;10.23;1082.00;4.54;0
5;industrial_complex;1808.00;10.25;1101.00;5.74;0
5;industrial_complex;1809.00;9.78;1084.00;3.58;0
5;industrial_complex;1814.00;9.85;1082.00;5.14;0
5;industrial_complex;1804.00;9.85;1101.00;1.52;0
5;air_base;1805.00;10.53;1084.00;4.19;0
5;supply_node;1817.00;10.12;1083.00;1.93;0
5;supply_node;1803.00;9.78;1082.00;5.97;0
5;supply_node;1803.00;10.57;1093.00;2.63;0
5;supply_node;1804.00;9.70;1105.00;4.10;0
5;supply_node;1800.00;10.40;1117.00;1.86;0
5;supply_node;1813.00;10.30;1097.00;3.34;0
5;bunker;1799.00;12.60;1123.00;4.70;0
5;bunker;1805.00;9.70;1108.00;2.54;0
5;bunker;1803.00;10.20;1088.00;3.74;0
5;bunker;1807.00;9.70;1079.00;0.48;0
5;bunker;1814.00;10.20;1102.00;3.14;0
5;bunker;1819.00;10.73;1082.00;5.81;0
5;anti_air_building;1797.00;11.18;1121.00;2.54;0
5;anti_air_building;1807.00;10.85;1086.00;5.21;0
5;anti_air_building;1820.00;10.40;1083.00;1.59;0
5;synthetic_refinery;1810.00;10.23;1103.00;4.25;0
5;fuel_silo;1803.00;9.85;1086.00;0.99;0
5;radar_station;1811.00;10.65;1100.00;5.75;0
5;rocket_site;1806.00;10.15;1103.00;0.04;0
5;nuclear_reactor;1809.00;10.20;1085.00;2.70;0
6;arms_factory;1807.00;9.70;1073.00;6.02;0
6;arms_factory;1811.00;9.70;1045.00;6.12;0
6;arms_factory;1816.00;9.70;1042.00;3.96;0
6;arms_factory;1813.00;9.70;1070.00;1.80;0
6;arms_factory;1811.00;9.70;1043.00;4.46;0
6;arms_factory;1810.00;9.70;1071.00;6.03;0
6;industrial_complex;1809.00;9.70;1066.00;2.41;0
6;industrial_complex;1827.00;10.82;1051.00;0.25;0
6;industrial_complex;1809.00;9.70;1068.00;1.45;0
6;industrial_complex;1815.00;9.70;1047.00;4.47;0
6;industrial_complex;1810.00;9.70;1069.00;0.85;0
6;industrial_complex;1813.00;9.70;1048.00;3.52;0
6;air_base;1815.00;9.70;1045.00;5.08;0
6;supply_node;1810.00;9.70;1072.00;4.21;0
6;supply_node;1815.00;9.70;1063.00;0.87;0
6;supply_node;1820.00;9.78;1054.00;2.34;0
6;supply_node;1810.00;9.70;1054.00;0.10;0
6;supply_node;1828.00;10.93;1044.00;3.04;0
6;supply_node;1815.00;9.70;1044.00;4.52;0
6;bunker;1817.00;9.70;1044.00;0.41;0
6;bunker;1814.00;9.70;1054.00;1.97;0
6;bunker;1817.00;9.78;1065.00;4.63;0
6;bunker;1822.00;10.00;1057.00;2.47;0
6;bunker;1831.00;11.88;1047.00;5.14;0
6;bunker;1811.00;9.70;1070.00;0.41;0
6;anti_air_building;1812.00;9.70;1071.00;4.54;0
6;anti_air_building;1810.00;9.70;1066.00;0.92;0
6;anti_air_building;1820.00;10.32;1061.00;2.48;0
6;synthetic_refinery;1810.00;9.70;1068.00;5.14;0
6;fuel_silo;1817.00;9.78;1047.00;2.98;0
6;radar_station;1821.00;10.07;1059.00;5.47;0
6;rocket_site;1812.00;9.85;1073.00;0.92;0
6;nuclear_reactor;1815.00;9.70;1060.00;3.59;0
7;arms_factory;1698.00;10.12;1197.00;3.96;0
7;arms_factory;1704.00;9.70;1211.00;1.80;0
7;arms_factory;1689.00;10.48;1225.00;4.46;0
7;arms_factory;1715.00;10.05;1195.00;6.03;0
7;arms_factory;1693.00;10.00;1219.00;2.41;0
7;arms_factory;1716.00;10.15;1196.00;0.25;0
7;industrial_complex;1698.00;10.00;1203.00;1.45;0
7;industrial_complex;1679.00;11.78;1231.00;4.47;0
7;industrial_complex;1696.00;9.70;1228.00;0.85;0
7;industrial_complex;1688.00;10.23;1215.00;3.52;0
7;industrial_complex;1707.00;9.70;1205.00;5.08;0
7;industrial_complex;1704.00;9.90;1202.00;2.92;0
7;air_base;1702.00;10.10;1224.00;5.58;0
7;supply_node;1708.00;10.00;1208.00;2.34;0
7;supply_node;1686.00;10.62;1225.00;0.10;0
7;supply_node;1694.00;10.15;1201.00;3.04;0
7;supply_node;1698.00;10.25;1218.00;4.52;0
7;supply_node;1708.00;9.93;1195.00;2.27;0
7;naval_base;1675.00;9.50;1229.00;-1.77;12294
7;bunker;1705.00;10.07;1217.00;4.63;0
7;bunker;1700.00;9.93;1194.00;2.47;0
7;bunker;1706.00;9.85;1211.00;5.14;0
7;bunker;1689.00;10.15;1222.00;0.41;0
7;bunker;1714.00;9.85;1199.00;4.54;0
7;coastal_bunker;1676.00;9.50;1228.00;-1.77;0
7;dockyard;1675.00;9.50;1229.00;-1.77;0
7;anti_air_building;1713.00;9.85;1199.00;5.14;0
7;anti_air_building;1702.00;9.70;1222.00;2.98;0
7;anti_air_building;1688.00;9.93;1233.00;4.19;0
7;synthetic_refinery;1688.00;10.23;1224.00;0.92;0
7;fuel_silo;1689.00;9.93;1220.00;3.59;0
7;radar_station;1696.00;9.85;1214.00;1.36;0
7;rocket_site;1714.00;10.15;1195.00;2.64;0
7;nuclear_reactor;1711.00;10.15;1192.00;5.65;0
7;floating_harbor;1669.14;9.50;1228.37;1.37;2937
8;arms_factory;1735.00;10.82;1164.00;4.46;0
8;arms_factory;1764.00;9.70;1176.00;6.03;0
8;arms_factory;1756.00;10.88;1162.00;2.41;0
8;arms_factory;1734.00;12.85;1154.00;0.25;0
8;arms_factory;1741.00;10.95;1167.00;1.45;0
8;arms_factory;1745.00;9.70;1183.00;4.47;0
8;industrial_complex;1759.00;14.05;1151.00;0.85;0
8;industrial_complex;1742.00;11.62;1157.00;3.52;0
8;industrial_complex;1726.00;11.07;1174.00;5.08;0
8;industrial_complex;1743.00;11.98;1159.00;2.92;0
8;industrial_complex;1751.00;9.70;1171.00;5.58;0
8;industrial_complex;1734.00;10.95;1163.00;1.96;0
8;air_base;1744.00;9.85;1174.00;4.98;0
8;supply_node;1743.00;9.70;1183.00;3.04;0
8;supply_node;1726.00;10.85;1188.00;4.52;0
8;supply_node;1759.00;14.05;1151.00;2.27;0
8;supply_node;1740.00;11.23;1169.00;3.75;0
8;supply_node;1756.00;9.70;1167.00;0.41;0
8;supply_node;1729.00;11.00;1171.00;4.45;0
8;supply_node;1755.00;9.70;1179.00;5.93;0
8;supply_node;1766.00;9.70;1176.00;2.58;0
8;supply_node;1748.00;12.35;1159.00;5.16;0
8;supply_node;1736.00;12.85;1156.00;1.82;0
8;bunker;1735.00;10.00;1186.00;2.48;0
8;bunker;1753.00;11.48;1160.00;5.14;0
8;bunker;1752.00;9.70;1167.00;2.98;0
8;bunker;1738.00;10.60;1169.00;4.19;0
8;bunker;1762.00;9.70;1180.00;0.92;0
8;bunker;1723.00;10.62;1188.00;3.59;0
8;bunker;1759.00;11.80;1158.00;6.25;0
8;bunker;1734.00;12.85;1154.00;2.64;0
8;bunker;1729.00;11.30;1165.00;5.65;0
8;bunker;1753.00;9.70;1177.00;2.04;0
8;anti_air_building;1755.00;13.62;1150.00;4.70;0
8;anti_air_building;1749.00;9.70;1179.00;2.54;0
8;anti_air_building;1740.00;11.30;1170.00;4.10;0
8;synthetic_refinery;1743.00;12.07;1158.00;0.48;0
8;fuel_silo;1759.00;14.00;1154.00;3.15;0
8;radar_station;1745.00;9.78;1171.00;0.13;0
8;rocket_site;1742.00;10.15;1173.00;1.09;0
8;nuclear_reactor;1745.00;11.98;1162.00;5.21;0
9;arms_factory;1731.00;9.70;1238.00;2.41;0
9;arms_factory;1734.00;9.70;1212.00;0.25;0
9;arms_factory;1726.00;9.70;1230.00;1.45;0
9;arms_factory;1721.00;10.15;1204.00;4.47;0
9;arms_factory;1716.00;10.20;1219.00;0.85;0
9;arms_factory;1729.00;9.70;1226.00;3.52;0
9;industrial_complex;1713.00;10.70;1222.00;5.08;0
9;industrial_complex;1732.00;9.70;1215.00;2.92;0
9;industrial_complex;1721.00;11.23;1213.00;5.58;0
9;industrial_complex;1724.00;9.70;1234.00;1.96;0
9;industrial_complex;1737.00;9.70;1207.00;4.98;0
9;industrial_complex;1708.00;11.98;1231.00;6.19;0
9;air_base;1730.00;9.70;1232.00;4.03;0
9;supply_node;1734.00;9.70;1206.00;2.27;0
9;supply_node;1719.00;9.85;1217.00;3.75;0
9;supply_node;1722.00;9.70;1236.00;0.41;0
9;supply_node;1708.00;11.93;1230.00;4.45;0
9;supply_node;1733.00;9.70;1223.00;5.93;0
9;supply_node;1721.00;10.18;1202.00;2.58;0
9;supply_node;1740.00;9.70;1195.00;5.16;0
9;bunker;1712.00;11.20;1225.00;0.92;0
9;bunker;1716.00;10.48;1235.00;2.48;0
9;bunker;1717.00;10.32;1217.00;5.14;0
9;bunker;1733.00;9.70;1199.00;2.98;0
9;bunker;1725.00;9.70;1224.00;4.19;0
9;bunker;1736.00;9.70;1193.00;0.92;0
9;bunker;1723.00;10.78;1198.00;3.59;0
9;anti_air_building;1715.00;11.53;1229.00;6.25;0
9;anti_air_building;1738.00;9.70;1208.00;2.64;0
9;anti_air_building;1719.00;9.70;1240.00;5.65;0
9;synthetic_refinery;1743.00;9.70;1200.00;2.04;0
9;fuel_silo;1719.00;10.88;1215.00;4.70;0
9;radar_station;1723.00;9.85;1218.00;2.76;0
9;rocket_site;1724.00;9.70;1235.00;4.10;0
9;nuclear_reactor;1703.00;10.65;1233.00;0.48;0
10;arms_factory;1716.00;9.70;1274.00;1.45;0
10;arms_factory;1727.00;9.70;1273.00;4.47;0
10;arms_factory;1716.00;9.70;1263.00;0.85;0
10;arms_factory;1746.00;9.70;1257.00;3.52;0
10;arms_factory;1721.00;9.70;1279.00;5.08;0
10;arms_factory;1711.00;9.70;1267.00;2.92;0
10;industrial_complex;1738.00;9.70;1263.00;5.58;0
10;industrial_complex;1719.00;9.70;1253.00;1.96;0
10;industrial_complex;1702.00;9.93;1271.00;4.98;0
10;industrial_complex;1745.00;9.93;1267.00;6.19;0
10;industrial_complex;1718.00;9.70;1257.00;4.03;0
10;industrial_complex;1703.00;9.70;1275.00;0.41;0
10;air_base;1699.00;9.70;1294.00;1.97;0
10;supply_node;1729.00;9.70;1284.00;0.41;0
10;supply_node;1708.00;9.70;1287.00;4.45;0
10;supply_node;1727.00;9.70;1256.00;5.93;0
10;supply_node;1701.00;11.78;1244.00;2.58;0
10;supply_node;1709.00;9.70;1265.00;5.16;0
10;supply_node;1744.00;9.70;1261.00;1.82;0
10;bunker;1740.00;9.70;1251.00;2.48;0
10;bunker;1702.00;9.93;1271.00;5.14;0
10;bunker;1715.00;9.70;1279.00;2.98;0
10;bunker;1738.00;10.53;1291.00;4.19;0
10;bunker;1727.00;9.70;1265.00;0.92;0
10;bunker;1699.00;10.88;1245.00;3.59;0
10;anti_air_building;1754.00;10.48;1264.00;6.25;0
10;anti_air_building;1724.00;9.70;1286.00;2.64;0
10;anti_air_building;1716.00;9.70;1272.00;5.65;0
10;synthetic_refinery;1736.00;9.70;1270.00;2.04;0
10;fuel_silo;1733.00;9.70;1258.00;4.70;0
10;radar_station;1724.00;9.70;1266.00;2.76;0
10;rocket_site;1726.00;9.70;1276.00;4.10;0
10;nuclear_reactor;1729.00;9.70;1263.00;0.48;0
11;arms_factory;1662.00;9.70;1291.00;0.85;0
11;arms_factory;1696.00;10.43;1258.00;3.52;0
11;arms_factory;1689.00;11.30;1281.00;5.08;0
11;arms_factory;1666.00;10.12;1290.00;2.92;0
11;arms_factory;1694.00;9.70;1258.00;5.58;0
11;arms_factory;1690.00;10.45;1271.00;1.96;0
11;industrial_complex;1664.00;10.32;1290.00;4.98;0
11;industrial_complex;1692.00;9.70;1258.00;6.19;0
11;industrial_complex;1688.00;9.70;1271.00;4.03;0
11;industrial_complex;1662.00;9.70;1290.00;0.41;0
11;industrial_complex;1685.00;9.70;1249.00;1.97;0
11;industrial_complex;1686.00;9.70;1271.00;4.63;0
11;air_base;1670.00;9.70;1289.00;2.47;0
11;supply_node;1687.00;10.38;1256.00;5.93;0
11;supply_node;1670.00;10.93;1281.00;2.58;0
11;supply_node;1690.00;11.18;1279.00;5.16;0
11;supply_node;1676.00;10.65;1241.00;1.82;0
11;naval_base;1670.00;9.57;1238.00;-0.79;12294
11;bunker;1681.00;9.70;1279.00;5.14;0
11;bunker;1685.00;9.78;1243.00;2.98;0
11;bunker;1695.00;10.20;1260.00;4.19;0
11;bunker;1692.00;11.65;1287.00;0.92;0
11;coastal_bunker;1669.00;9.50;1238.00;-0.79;0
11;dockyard;1671.00;9.50;1235.00;-0.79;0
11;anti_air_building;1691.00;9.85;1254.00;2.64;0
11;anti_air_building;1674.00;11.85;1241.00;5.65;0
11;anti_air_building;1670.00;10.45;1284.00;2.04;0
11;synthetic_refinery;1682.00;10.78;1246.00;4.70;0
11;fuel_silo;1672.00;10.82;1241.00;2.54;0
11;radar_station;1680.00;9.98;1269.00;5.70;0
11;rocket_site;1680.00;10.95;1246.00;0.48;0
11;nuclear_reactor;1670.00;9.78;1241.00;3.15;0
11;floating_harbor;1666.05;9.50;1231.05;-3.93;4483
12;arms_factory;1684.00;9.70;1315.00;5.08;0
12;arms_factory;1661.00;9.70;1330.00;2.92;0
12;arms_factory;1665.00;9.70;1311.00;5.58;0
12;arms_factory;1686.00;9.70;1325.00;1.96;0
12;arms_factory;1674.00;9.70;1308.00;4.98;0
12;arms_factory;1673.00;9.70;1329.00;6.19;0
12;industrial_complex;1653.00;9.70;1330.00;4.03;0
12;industrial_complex;1689.00;10.25;1296.00;0.41;0
12;industrial_complex;1686.00;9.70;1336.00;1.97;0
12;industrial_complex;1691.00;9.70;1307.00;4.63;0
12;industrial_complex;1672.00;9.70;1296.00;2.47;0
12;industrial_complex;1672.00;9.70;1321.00;5.14;0
12;air_base;1680.00;9.78;1296.00;0.41;0
12;supply_node;1677.00;9.70;1327.00;5.16;0
12;supply_node;1666.00;9.70;1307.00;1.82;0
12;supply_node;1684.00;9.70;1300.00;3.29;0
12;supply_node;1658.00;9.70;1325.00;1.05;0
12;bunker;1684.00;9.78;1304.00;2.98;0
12;bunker;1663.00;9.70;1328.00;4.19;0
12;bunker;1669.00;9.70;1304.00;0.92;0
12;bunker;1685.00;9.70;1319.00;3.59;0
12;anti_air_building;1671.00;9.70;1332.00;6.25;0
12;anti_air_building;1675.00;9.70;1304.00;2.64;0
12;anti_air_building;1694.00;9.70;1298.00;5.65;0
12;synthetic_refinery;1675.00;9.85;1313.00;2.04;0
12;fuel_silo;1675.00;9.70;1310.00;4.70;0
12;radar_station;1676.00;9.70;1316.00;2.76;0
12;rocket_site;1661.00;9.78;1315.00;4.10;0
12;nuclear_reactor;1686.00;9.70;1298.00;0.48;0
13;arms_factory;1755.00;9.70;1205.00;5.58;0
13;arms_factory;1752.00;9.70;1236.00;1.96;0
13;arms_factory;1762.00;9.78;1231.00;4.98;0
13;arms_factory;1769.00;10.43;1190.00;6.19;0
13;arms_factory;1760.00;10.68;1252.00;4.03;0
13;arms_factory;1746.00;9.70;1228.00;0.41;0
13;industrial_complex;1752.00;9.70;1198.00;1.97;0
13;industrial_complex;1740.00;9.70;1246.00;4.63;0
13;industrial_complex;1765.00;9.70;1197.00;2.47;0
13;industrial_complex;1759.00;9.70;1194.00;5.14;0
13;industrial_complex;1750.00;9.70;1220.00;0.41;0
13;industrial_complex;1747.00;9.70;1221.00;4.54;0
13;air_base;1754.00;9.70;1209.00;0.92;0
13;supply_node;1742.00;9.70;1237.00;3.29;0
13;supply_node;1760.00;9.70;1232.00;1.05;0
13;supply_node;1764.00;9.70;1201.00;3.99;0
13;supply_node;1751.00;9.70;1203.00;5.47;0
13;supply_node;1755.00;9.70;1248.00;2.12;0
13;supply_node;1748.00;9.70;1220.00;4.71;0
13;supply_node;1762.00;9.70;1216.00;1.36;0
13;supply_node;1755.00;9.70;1191.00;4.29;0
13;supply_node;1766.00;9.85;1187.00;0.59;0
13;bunker;1756.00;9.70;1223.00;2.04;0
13;bunker;1757.00;9.70;1240.00;4.70;0
13;bunker;1766.00;10.48;1236.00;2.54;0
13;bunker;1742.00;9.70;1234.00;4.10;0
13;bunker;1766.00;9.70;1213.00;0.48;0
13;bunker;1752.00;9.70;1203.00;3.15;0
13;bunker;1760.00;9.70;1188.00;6.16;0
13;bunker;1768.00;9.78;1198.00;1.09;0
13;bunker;1769.00;10.48;1188.00;5.21;0
13;anti_air_building;1763.00;9.93;1231.00;1.59;0
13;anti_air_building;1769.00;10.43;1190.00;3.15;0
13;anti_air_building;1767.00;9.93;1192.00;0.99;0
13;synthetic_refinery;1747.00;9.70;1228.00;3.66;0
13;fuel_silo;1757.00;9.70;1244.00;0.04;0
13;radar_station;1754.00;9.70;1221.00;3.71;0
13;rocket_site;1766.00;9.70;1197.00;5.72;0
13;nuclear_reactor;1760.00;9.70;1194.00;0.65;0
14;arms_factory;1720.00;9.70;1299.00;4.98;0
14;arms_factory;1705.00;9.70;1321.00;6.19;0
14;arms_factory;1734.00;10.57;1303.00;4.03;0
14;arms_factory;1709.00;9.70;1301.00;0.41;0
14;arms_factory;1715.00;9.70;1314.00;1.97;0
14;arms_factory;1736.00;11.20;1305.00;4.63;0
14;industrial_complex;1718.00;9.70;1302.00;2.47;0
14;industrial_complex;1706.00;9.70;1317.00;5.14;0
14;industrial_complex;1735.00;11.00;1307.00;0.41;0
14;industrial_complex;1711.00;9.70;1326.00;4.54;0
14;industrial_complex;1709.00;9.70;1331.00;0.92;0
14;industrial_complex;1700.00;9.70;1348.00;2.48;0
14;air_base;1722.00;9.70;1327.00;5.14;0
14;supply_node;1710.00;9.70;1306.00;3.99;0
14;supply_node;1703.00;9.70;1342.00;5.47;0
14;supply_node;1720.00;9.70;1324.00;2.12;0
14;supply_node;1721.00;10.00;1344.00;4.71;0
14;supply_node;1696.00;9.70;1323.00;1.36;0
14;supply_node;1731.00;10.20;1307.00;4.29;0
14;bunker;1714.00;9.70;1352.00;5.65;0
14;bunker;1696.00;9.70;1333.00;2.04;0
14;bunker;1720.00;9.70;1301.00;4.70;0
14;bunker;1721.00;9.70;1321.00;2.54;0
14;bunker;1704.00;9.70;1353.00;4.10;0
14;bunker;1725.00;9.70;1304.00;0.48;0
14;anti_air_building;1693.00;9.70;1315.00;3.15;0
14;anti_air_building;1695.00;9.70;1331.00;6.16;0
14;anti_air_building;1728.00;10.80;1339.00;1.09;0
14;synthetic_refinery;1696.00;9.70;1317.00;5.21;0
14;fuel_silo;1692.00;9.70;1335.00;1.59;0
14;radar_station;1715.00;9.70;1328.00;5.24;0
14;rocket_site;1721.00;9.93;1310.00;0.99;0
14;nuclear_reactor;1736.00;10.30;1299.00;3.66;0
15;arms_factory;1652.00;9.70;1339.00;4.03;0
15;arms_factory;1696.00;9.70;1358.00;0.41;0
15;arms_factory;1646.00;9.85;1354.00;1.97;0
15;arms_factory;1665.00;10.30;1352.00;4.63;0
15;arms_factory;1648.00;10.20;1350.00;2.47;0
15;arms_factory;1676.00;10.07;1350.00;5.14;0
15;industrial_complex;1646.00;10.60;1374.00;0.41;0
15;industrial_complex;1671.00;10.28;1364.00;4.54;0
15;industrial_complex;1667.00;9.93;1342.00;0.92;0
15;industrial_complex;1638.00;10.18;1365.00;2.48;0
15;industrial_complex;1647.00;10.20;1360.00;5.14;0
15;industrial_complex;1655.00;10.28;1358.00;2.98;0
15;air_base;1682.00;9.93;1356.00;4.19;0
15;supply_node;1671.00;10.25;1365.00;2.12;0
15;supply_node;1641.00;9.98;1361.00;4.71;0
15;supply_node;1686.00;9.70;1351.00;1.36;0
15;supply_node;1658.00;9.70;1346.00;4.29;0
15;supply_node;1653.00;10.40;1368.00;0.59;0
15;bunker;1649.00;10.38;1368.00;2.04;0
15;bunker;1666.00;10.50;1359.00;4.70;0
15;bunker;1652.00;9.78;1356.00;2.54;0
15;bunker;1700.00;9.70;1358.00;4.10;0
15;bunker;1636.00;9.85;1363.00;0.48;0
15;anti_air_building;1666.00;10.38;1350.00;3.15;0
15;anti_air_building;1694.00;9.70;1350.00;6.16;0
15;anti_air_building;1664.00;12.10;1374.00;1.09;0
15;synthetic_refinery;1643.00;10.10;1372.00;5.21;0
15;fuel_silo;1661.00;9.78;1343.00;1.59;0
15;radar_station;1667.00;10.32;1359.00;5.24;0
15;rocket_site;1635.00;9.85;1362.00;0.99;0
15;nuclear_reactor;1653.00;9.90;1359.00;3.66;0
16;arms_factory;1709.00;9.70;1380.00;1.97;0
16;arms_factory;1705.00;9.70;1364.00;4.63;0
16;arms_factory;1713.00;11.00;1390.00;2.47;0
16;arms_factory;1709.00;9.70;1364.00;5.14;0
16;arms_factory;1687.00;9.70;1385.00;0.41;0
16;arms_factory;1714.00;9.78;1364.00;4.54;0
16;industrial_complex;1692.00;9.70;1385.00;0.92;0
16;industrial_complex;1703.00;9.70;1379.00;2.48;0
16;industrial_complex;1673.00;11.05;1386.00;5.14;0
16;industrial_complex;1709.00;10.23;1389.00;2.98;0
16;industrial_complex;1715.00;10.07;1362.00;4.19;0
16;industrial_complex;1689.00;9.70;1384.00;0.92;0
16;air_base;1706.00;9.70;1363.00;3.59;0
16;supply_node;1680.00;9.70;1386.00;1.36;0
16;supply_node;1710.00;9.70;1369.00;4.29;0
16;supply_node;1693.00;9.70;1371.00;0.59;0
16;supply_node;1680.00;9.70;1405.00;3.53;0
16;supply_node;1695.00;9.70;1396.00;5.01;0
16;supply_node;1708.00;10.10;1389.00;2.76;0
16;bunker;1700.00;9.70;1394.00;4.10;0
16;bunker;1706.00;9.70;1366.00;0.48;0
16;bunker;1703.00;9.70;1390.00;3.15;0
16;bunker;1679.00;9.78;1404.00;6.16;0
16;bunker;1691.00;9.70;1385.00;1.09;0
16;bunker;1693.00;9.70;1364.00;5.21;0
16;anti_air_building;1705.00;9.70;1387.00;1.59;0
